931
899
605
930
605
606
347
895
930
896
895
604
931
447
934
542
608
934
402
402
347
347
351
350
350
206
349
347
347
347
347
607
607
607
347
930
347
347
222
222
347
606
606
347
607
350
350
347
347
607
607
607
606
606
222
899
347
899
347
757
899
606
222
222
607
607
607
607
607
606
347
347
347
347
347
606
222
222
606
606
930
930
930
930
895
930
347
222
606
222
606
606
930
899
930
347
347
347
347
222
607
607
607
607
607
607
607
347
347
540
13
22
629
790
635
69
783
191
583
368
368
635
190
635
635
367
635
131
229
228
782
540
540
540
540
326
828
792
575
609
356
350
350
540
782
368
69
69
69
368
635
635
367
230
635
642
643
643
643
610
782
327
798
795
540
206
928
932
348
797
349
347
347
206
782
92
523
368
69
129
129
309
412
126
594
536
188
610
539
610
610
610
610
782
798
168
168
795
540
350
350
350
206
542
540
309
309
404
800
643
642
635
129
642
642
368
368
635
643
326
326
13
782
540
540
540
540
356
540
356
542
349
607
607
607
607
607
222
347
347
930
607
798
523
190
129
585
635
23
635
635
635
635
635
537
537
266
266
537
643
368
642
643
643
798
609
355
794
167
225
936
540
350
347
347
607
936
542
224
545
222
222
930
930
899
568
899
931
895
930
605
222
605
757
895
896
895
895
572
606
606
606
606
605
347
351
404
266
537
537
537
610
538
404
539
265
404
309
412
404
266
404
643
404
92
523
629
629
946
523
8
13
937
8
168
782
92
368
0
643
330
844
764
764
845
764
764
764
343
764
764
677
764
780
929
929
929
929
756
604
780
148
400
659
848
848
848
848
30
30
30
30
764
764
780
778
780
780
780
780
780
780
604
712
780
57
756
756
756
929
55
602
55
885
885
55
724
213
927
508
508
673
654
654
778
672
778
778
400
400
148
148
400
400
400
148
148
148
148
778
148
148
148
148
778
400
763
676
763
676
763
763
510
868
719
58
675
656
764
764
554
677
553
652
341
423
893
401
653
557
725
426
725
902
725
843
924
493
159
497
865
426
865
338
499
492
686
491
648
491
489
489
489
489
489
561
560
558
679
678
679
506
558
680
488
680
925
255
255
333
334
916
921
916
915
29
94
94
333
242
242
925
374
374
373
928
925
926
30
342
343
343
848
672
30
672
483
848
482
850
660
659
518
850
660
662
659
514
518
514
399
780
217
826
826
217
755
826
825
826
217
67
67
571
220
605
755
825
825
896
825
825
755
780
780
567
567
67
567
929
780
780
780
780
780
219
567
567
219
929
780
929
929
929
929
929
929
929
928
928
928
929
929
929
929
929
929
929
928
567
928
928
928
928
929
780
780
780
929
567
928
932
928
928
928
928
928
928
928
928
928
932
567
928
928
928
928
928
928
928
928
928
928
928
928
928
928
928
928
928
928
447
926
926
928
926
929
929
929
929
929
929
929
567
67
929
929
929
929
928
928
781
781
781
932
94
932
781
94
781
781
781
781
781
781
596
781
781
94
242
333
333
596
596
596
596
596
803
803
803
333
333
333
333
333
334
334
334
334
112
110
54
110
110
810
210
209
884
144
697
346
601
603
898
826
67
826
759
603
605
572
605
605
930
895
757
896
895
895
895
895
930
930
930
930
895
895
757
603
606
572
222
606
573
447
447
67
930
605
605
606
606
606
222
222
605
605
895
895
895
605
606
606
347
402
674
848
762
849
848
848
848
848
848
849
848
849
661
660
663
761
705
820
823
821
822
824
519
516
821
821
821
663
662
662
659
662
662
662
821
821
821
821
473
473
520
517
520
517
517
517
517
517
520
824
517
517
517
517
520
516
516
516
516
514
825
514
514
514
514
514
514
514
514
514
518
519
516
516
824
516
516
519
515
515
824
516
516
516
519
516
516
516
516
516
824
516
516
516
824
516
520
520
517
516
824
517
517
517
516
516
516
517
517
517
516
516
517
516
517
520
520
517
517
516
516
517
517
824
516
824
824
516
824
516
824
516
516
519
824
516
519
516
516
519
516
516
516
517
516
517
516
517
517
520
517
517
516
517
516
520
519
518
518
518
518
519
515
515
515
515
519
519
516
519
515
519
519
514
519
514
518
514
515
519
519
516
516
520
520
520
517
517
516
516
516
520
516
520
519
517
517
516
516
520
520
517
517
520
517
517
519
520
516
520
516
520
519
516
516
520
517
520
520
520
517
520
517
517
517
520
520
520
520
520
516
516
519
516
517
516
520
516
517
519
517
519
517
519
517
515
515
516
517
516
